OrderID,CustomerID,OrderDate,OrderAmount
ORD12205,592,2023-12-29,264.8
ORD12206,820,2025-04-25,137.42
ORD12207,979,2024-07-17,690.38
ORD12208,229,2025-06-18,178.1
ORD12209,16,2023-12-17,899.47
ORD12210,410,2025-03-15,978.43
ORD12211,418,2024-08-11,942.34
ORD12212,79,2024-01-01,966.42
ORD12213,287,2024-05-03,799.35
ORD12214,234,2024-05-10,422.74
ORD12215,419,2024-07-08,817.26
ORD12216,101,2024-10-11,527.99
ORD12217,960,2024-01-10,827.04
ORD12218,115,2024-11-06,497.23
ORD12219,383,2024-11-01,600.55
ORD12220,781,2023-08-24,390.68
ORD12221,951,2024-07-02,39.77
ORD12222,57,2025-02-24,737.4
ORD12223,916,2024-10-04,499.61
ORD12224,220,2025-07-02,488.42
ORD12225,27,2025-01-18,93.44
ORD12226,443,2025-07-10,644.14
ORD12227,519,2023-11-30,884.56
ORD12228,624,2023-08-08,279.04
ORD12229,501,2024-09-11,911.39
ORD12230,467,2025-01-08,903.01
ORD12231,297,2024-07-08,657.96
ORD12232,532,2024-07-18,880.09
ORD12233,289,2024-08-04,707.25
ORD12234,790,2023-10-26,417.82
ORD12235,357,2024-09-05,192.64
ORD12236,326,2023-09-02,323.88
ORD12237,127,2024-01-04,690.76
ORD12238,607,2024-05-21,549.03
ORD12239,110,2023-12-12,748.55
ORD12240,916,2024-06-02,554.77
ORD12241,751,2024-03-28,973.88
ORD12242,759,2025-06-23,561.68
ORD12243,329,2025-01-04,207.06
ORD12244,426,2023-10-11,549.07
ORD12245,876,2025-03-28,440.45
ORD12246,651,2023-12-18,735.82
ORD12247,633,2024-05-18,880.3
ORD12248,984,2024-06-22,844.33
ORD12249,885,2024-09-09,969.12
ORD12250,396,2024-11-07,944.1
ORD12251,498,2023-08-12,456.76
ORD12252,233,2024-03-13,201.49
ORD12253,828,2025-06-20,596.63
ORD12254,94,2025-06-20,513.88
ORD12255,428,2024-12-16,178.13
ORD12256,320,2025-06-01,470.23
ORD12257,576,2025-02-03,132.6
ORD12258,565,2025-06-27,14.71
ORD12259,928,2024-05-09,377.34
ORD12260,286,2025-01-28,378.7
ORD12261,223,2024-06-02,547.27
ORD12262,568,2024-07-11,805.29
ORD12263,578,2025-05-16,699.1
ORD12264,626,2025-04-04,624.68
ORD12265,352,2024-11-24,893.9
ORD12266,491,2024-11-28,857.92
ORD12267,661,2023-11-29,407.01
ORD12268,887,2023-11-04,537.13
ORD12269,931,2025-06-14,729.85
ORD12270,803,2024-07-14,668.54
ORD12271,709,2023-09-02,185.97
ORD12272,244,2023-07-24,226.3
ORD12273,773,2025-01-09,648.47
ORD12274,808,2024-08-18,205.47
ORD12275,572,2023-11-22,953.68
ORD12276,795,2024-10-10,254.38
ORD12277,418,2024-11-16,24.38
ORD12278,860,2025-04-30,157.35
ORD12279,287,2025-06-28,466.69
ORD12280,531,2023-11-11,261.13
ORD12281,246,2024-10-12,252.56
ORD12282,24,2024-09-15,484.3
ORD12283,288,2025-04-24,956.94
ORD12284,480,2024-05-13,986.0
ORD12285,999,2025-05-16,897.16
ORD12286,872,2024-07-06,570.78
ORD12287,941,2024-05-10,879.88
ORD12288,249,2025-02-06,929.18
ORD12289,460,2025-02-26,262.98
ORD12290,683,2025-02-18,427.41
ORD12291,502,2025-06-06,99.43
ORD12292,341,2025-06-24,74.01
ORD12293,934,2024-03-07,231.07
ORD12294,348,2025-06-17,63.78
ORD12295,176,2025-01-13,921.86
ORD12296,284,2024-01-30,956.17
ORD12297,283,2025-03-23,240.13
ORD12298,723,2024-12-17,537.16
ORD12299,995,2023-08-19,120.19
ORD12300,825,2024-04-02,850.0
ORD12301,355,2025-03-26,895.06
ORD12302,272,2025-04-21,402.28
ORD12303,957,2025-06-26,894.47
ORD12304,426,2024-03-16,218.24
ORD12305,207,2024-06-22,120.78
ORD12306,816,2024-01-04,747.87
ORD12307,389,2023-08-23,485.25
ORD12308,958,2024-07-14,561.45
ORD12309,400,2024-10-17,137.02
ORD12310,629,2024-07-20,802.21
ORD12311,564,2025-03-26,628.45
ORD12312,174,2024-08-22,680.69
ORD12313,926,2024-02-27,59.72
ORD12314,105,2024-12-29,661.05
ORD12315,454,2023-10-06,928.19
ORD12316,631,2024-11-17,348.29
ORD12317,33,2024-02-19,689.99
ORD12318,27,2024-12-24,897.1
ORD12319,2,2024-04-20,492.91
ORD12320,25,2024-08-13,698.38
ORD12321,254,2023-07-25,505.78
ORD12322,642,2023-08-28,896.43
ORD12323,659,2024-02-12,306.05
ORD12324,804,2024-07-17,322.87
ORD12325,639,2023-09-04,527.96
ORD12326,31,2024-05-18,265.54
ORD12327,662,2024-04-14,436.96
ORD12328,530,2024-10-22,617.05
ORD12329,715,2024-12-05,789.04
ORD12330,461,2025-03-01,894.99
ORD12331,175,2025-02-23,664.46
ORD12332,53,2024-12-23,344.67
ORD12333,460,2025-06-25,952.54
ORD12334,538,2024-12-18,930.27
ORD12335,770,2025-03-12,691.5
ORD12336,231,2025-03-30,47.66
ORD12337,818,2024-06-19,351.69
ORD12338,7,2024-08-27,190.05
ORD12339,858,2024-06-16,878.7
ORD12340,291,2024-08-02,801.93
ORD12341,832,2025-03-12,459.53
ORD12342,80,2025-04-11,112.67
ORD12343,774,2024-11-29,707.17
ORD12344,177,2025-01-24,164.52
ORD12345,245,2023-09-04,343.74
ORD12346,684,2024-06-13,201.62
ORD12347,285,2025-05-02,386.98
ORD12348,922,2024-08-21,137.02
ORD12349,974,2023-10-28,911.1
ORD12350,86,2024-04-22,239.83
ORD12351,116,2024-02-06,879.27
ORD12352,350,2025-05-03,606.26
ORD12353,156,2025-01-22,957.3
ORD12354,802,2023-08-14,551.76
ORD12355,784,2024-03-20,500.4
ORD12356,127,2025-06-16,542.31
ORD12357,374,2024-12-31,41.76
ORD12358,867,2023-09-06,103.55
ORD12359,421,2023-12-09,870.42
ORD12360,642,2024-01-26,887.45
ORD12361,126,2023-12-31,806.45
ORD12362,5,2024-10-23,473.88
ORD12363,909,2024-05-11,33.65
ORD12364,863,2024-10-02,216.37
ORD12365,232,2023-12-09,445.46
ORD12366,177,2025-01-23,71.79
ORD12367,969,2025-02-04,530.64
ORD12368,131,2024-06-07,129.7
ORD12369,389,2024-08-06,478.13
ORD12370,772,2024-07-24,832.95
ORD12371,248,2024-06-20,782.6
ORD12372,569,2023-11-25,224.55
ORD12373,263,2024-12-09,274.6
ORD12374,279,2025-04-20,399.53
ORD12375,972,2025-04-30,514.23
ORD12376,873,2024-03-29,30.25
ORD12377,389,2023-10-08,965.34
ORD12378,365,2023-12-11,353.54
ORD12379,932,2023-08-30,628.29
ORD12380,973,2024-05-07,980.07
ORD12381,159,2024-01-09,195.49
ORD12382,521,2024-12-02,852.04
ORD12383,523,2024-04-15,936.71
ORD12384,515,2024-09-28,293.14
ORD12385,460,2025-02-23,708.16
ORD12386,426,2024-11-15,121.24
ORD12387,412,2024-03-31,233.8
ORD12388,108,2023-12-10,479.97
ORD12389,822,2023-11-16,98.45
ORD12390,489,2024-01-12,38.03
ORD12391,671,2023-08-03,171.26
ORD12392,824,2025-01-25,17.77
ORD12393,842,2023-12-28,179.98
ORD12394,605,2024-04-21,474.75
ORD12395,137,2025-03-10,872.14
ORD12396,743,2024-02-06,810.02
ORD12397,192,2024-09-24,536.97
ORD12398,418,2024-10-13,602.43
ORD12399,457,2023-11-26,344.45
ORD12400,215,2025-02-28,850.22
ORD12401,690,2024-08-03,727.8
ORD12402,800,2023-08-11,952.43
ORD12403,583,2023-11-25,310.34
ORD12404,749,2025-01-03,595.52
ORD12405,592,2025-07-14,113.73
ORD12406,725,2025-02-27,624.92
ORD12407,703,2024-09-22,516.27
ORD12408,954,2024-01-04,104.85
ORD12409,406,2024-09-29,587.04
ORD12410,606,2025-01-30,929.18
ORD12411,434,2023-11-23,598.4
ORD12412,311,2024-01-30,74.94
ORD12413,55,2024-12-29,540.74
ORD12414,343,2025-03-11,183.81
ORD12415,258,2025-03-30,140.26
ORD12416,538,2025-05-27,729.99
ORD12417,476,2025-04-16,223.14
ORD12418,697,2024-12-31,483.21
ORD12419,424,2025-01-09,921.87
ORD12420,334,2024-06-14,594.02
ORD12421,935,2025-02-13,327.43
ORD12422,745,2025-03-09,251.34
ORD12423,809,2024-01-18,643.76
ORD12424,400,2024-12-09,290.4
ORD12425,144,2023-11-25,300.74
ORD12426,161,2025-05-09,736.61
ORD12427,354,2023-09-15,408.31
ORD12428,213,2025-03-03,114.59
ORD12429,108,2024-02-12,16.52
ORD12430,218,2025-01-29,552.82
ORD12431,629,2024-06-14,995.24
ORD12432,972,2024-03-16,295.44
ORD12433,369,2023-10-13,672.94
ORD12434,39,2023-09-06,852.52
ORD12435,855,2024-12-02,826.37
ORD12436,551,2024-04-11,180.79
ORD12437,538,2024-02-14,211.68
ORD12438,124,2024-04-19,499.59
ORD12439,179,2023-11-18,252.18
ORD12440,564,2023-10-04,394.04
ORD12441,617,2024-08-26,296.92
ORD12442,158,2025-03-10,85.77
ORD12443,410,2024-03-06,811.19
ORD12444,675,2023-09-18,902.94
ORD12445,610,2025-01-24,738.7
ORD12446,179,2024-12-17,909.99
ORD12447,555,2024-06-20,687.4
ORD12448,467,2025-02-26,492.9
ORD12449,229,2024-03-20,235.7
ORD12450,767,2023-12-17,51.01
ORD12451,322,2024-06-04,275.07
ORD12452,881,2023-09-22,642.75
ORD12453,678,2023-10-07,439.17
ORD12454,182,2023-12-12,694.52
ORD12455,92,2024-10-25,459.22
ORD12456,210,2024-09-05,28.34
ORD12457,97,2024-03-31,279.83
ORD12458,678,2023-09-24,642.39
ORD12459,847,2024-05-06,425.97
ORD12460,20,2024-02-01,268.56
ORD12461,451,2024-09-30,605.27
ORD12462,489,2024-01-12,845.34
ORD12463,322,2025-05-08,509.8
ORD12464,484,2024-02-10,341.57
ORD12465,277,2025-06-29,44.2
ORD12466,426,2025-07-14,666.02
ORD12467,724,2023-11-11,407.4
ORD12468,470,2024-10-02,258.74
ORD12469,944,2025-01-02,198.45
ORD12470,241,2023-08-24,914.14
ORD12471,414,2025-05-01,341.88
ORD12472,559,2024-08-05,260.22
ORD12473,655,2023-07-23,644.94
ORD12474,868,2024-04-12,630.48
ORD12475,533,2025-06-29,595.72
ORD12476,933,2025-04-12,544.19
ORD12477,534,2024-07-12,983.19
ORD12478,461,2024-07-31,657.58
ORD12479,421,2023-10-11,500.52
ORD12480,984,2024-04-10,653.42
ORD12481,416,2024-08-10,537.28
ORD12482,373,2025-01-03,331.03
ORD12483,574,2025-01-27,704.92
ORD12484,67,2024-09-16,262.36
ORD12485,606,2025-07-03,753.65
ORD12486,594,2024-01-11,998.19
ORD12487,399,2024-01-30,852.5
ORD12488,456,2025-07-02,718.43
ORD12489,529,2025-02-03,170.19
ORD12490,779,2025-02-24,947.1
ORD12491,626,2024-10-28,48.87
ORD12492,335,2024-10-04,445.32
ORD12493,332,2023-09-29,855.29
ORD12494,272,2023-09-20,559.66
ORD12495,412,2023-09-25,930.06
ORD12496,322,2023-12-15,937.25
ORD12497,362,2024-07-11,97.07
ORD12498,978,2025-02-15,188.95
ORD12499,639,2024-01-01,642.39
ORD12500,922,2024-10-23,285.74
ORD12501,354,2024-04-21,897.25
ORD12502,312,2025-05-05,346.37
ORD12503,413,2023-12-13,805.71
ORD12504,887,2023-10-15,28.38
ORD12505,899,2024-08-07,74.25
ORD12506,510,2023-12-11,864.45
ORD12507,948,2025-04-26,400.75
ORD12508,332,2024-01-23,456.3
ORD12509,511,2024-02-05,495.49
ORD12510,139,2025-06-16,318.58
ORD12511,396,2024-01-12,88.69
ORD12512,913,2024-12-18,939.72
ORD12513,741,2023-08-21,344.74
ORD12514,246,2024-10-16,415.01
ORD12515,962,2024-11-08,348.11
ORD12516,937,2025-06-30,936.64
ORD12517,878,2024-12-31,184.97
ORD12518,55,2024-10-11,618.23
ORD12519,982,2023-10-15,233.05
ORD12520,919,2025-01-20,629.78
ORD12521,269,2023-10-17,323.85
ORD12522,569,2024-01-01,802.83
ORD12523,695,2024-07-05,74.42
ORD12524,963,2024-12-21,210.02
ORD12525,573,2024-11-02,405.29
ORD12526,958,2024-04-03,980.77
ORD12527,653,2024-01-22,162.11
ORD12528,884,2025-03-04,818.78
ORD12529,709,2024-06-20,274.05
ORD12530,333,2024-11-13,122.16
ORD12531,751,2025-01-26,903.92
ORD12532,471,2024-10-26,871.6
ORD12533,798,2023-12-18,288.89
ORD12534,240,2023-11-12,367.32
ORD12535,962,2023-11-12,807.94
ORD12536,551,2024-10-28,384.76
ORD12537,50,2025-06-12,822.08
ORD12538,786,2025-07-10,486.44
ORD12539,228,2023-11-07,652.54
ORD12540,734,2024-11-10,309.82
ORD12541,739,2023-10-14,115.09
ORD12542,841,2024-01-02,797.68
ORD12543,842,2025-01-16,474.15
ORD12544,169,2024-10-12,431.37
ORD12545,740,2024-05-26,410.35
ORD12546,881,2023-11-23,391.87
ORD12547,240,2024-07-20,44.36
ORD12548,442,2023-09-01,975.35
ORD12549,385,2025-07-17,649.25
ORD12550,769,2024-05-26,522.11
ORD12551,569,2024-09-28,876.6
ORD12552,187,2024-09-09,855.26
ORD12553,548,2023-10-05,823.76
ORD12554,553,2023-10-03,854.5
ORD12555,200,2023-09-12,260.88
ORD12556,859,2023-09-12,994.91
ORD12557,592,2024-12-13,198.42
ORD12558,683,2024-02-16,624.24
ORD12559,163,2025-05-18,84.81
ORD12560,76,2024-10-08,712.88
ORD12561,886,2025-03-10,250.51
ORD12562,156,2024-02-18,681.29
ORD12563,108,2025-04-11,676.75
ORD12564,135,2024-03-21,391.94
ORD12565,758,2023-10-08,940.31
ORD12566,691,2025-03-08,684.09
ORD12567,991,2023-07-30,749.51
ORD12568,698,2023-07-19,868.41
ORD12569,863,2024-04-17,497.19
ORD12570,476,2024-07-10,677.81
ORD12571,551,2024-06-23,889.25
ORD12572,552,2024-06-14,808.76
ORD12573,639,2024-06-22,209.8
ORD12574,649,2024-04-21,229.51
ORD12575,392,2023-07-29,13.26
ORD12576,353,2023-09-23,262.54
ORD12577,917,2024-06-14,987.96
ORD12578,256,2024-01-09,948.17
ORD12579,403,2024-11-05,913.83
ORD12580,891,2024-07-04,78.87
ORD12581,179,2024-03-20,960.79
ORD12582,536,2023-11-14,672.46
ORD12583,643,2024-02-02,578.87
ORD12584,429,2024-03-31,783.31
ORD12585,965,2024-05-09,109.54
ORD12586,353,2023-10-27,749.58
ORD12587,32,2024-08-06,287.02
ORD12588,481,2023-09-04,640.62
ORD12589,922,2024-07-11,494.5
ORD12590,163,2024-04-15,175.99
ORD12591,140,2024-08-11,970.03
ORD12592,126,2024-08-05,631.27
ORD12593,72,2023-12-12,543.21
ORD12594,995,2024-04-15,948.8
ORD12595,236,2024-05-31,329.91
ORD12596,774,2025-05-26,836.65
ORD12597,951,2025-05-30,137.7
ORD12598,172,2023-08-08,48.14
ORD12599,596,2024-07-29,297.73
ORD12600,734,2024-04-21,812.42
ORD12601,912,2024-02-25,949.8
ORD12602,465,2024-04-09,660.49
ORD12603,343,2025-04-08,597.03
ORD12604,236,2025-06-18,443.1
ORD12605,479,2024-05-09,786.06
ORD12606,431,2023-09-12,463.63
ORD12607,293,2024-07-25,167.37
ORD12608,15,2024-11-01,465.76
ORD12609,698,2023-11-19,470.68
ORD12610,545,2025-04-02,432.17
ORD12611,413,2023-12-08,351.78
ORD12612,736,2024-03-16,707.0
ORD12613,162,2025-05-14,846.27
ORD12614,883,2024-10-23,602.53
ORD12615,927,2023-11-21,108.46
ORD12616,854,2023-10-16,252.57
ORD12617,552,2024-09-23,833.85
ORD12618,553,2023-09-27,382.09
ORD12619,996,2023-08-22,157.95
ORD12620,571,2023-08-29,320.57
ORD12621,502,2023-10-24,804.13
ORD12622,656,2024-09-26,212.37
ORD12623,876,2024-08-05,120.64
ORD12624,71,2025-02-02,84.43
ORD12625,472,2023-12-07,480.92
ORD12626,792,2025-01-27,602.85
ORD12627,555,2024-11-15,241.99
ORD12628,782,2024-05-09,284.42
ORD12629,316,2023-09-02,717.17
ORD12630,37,2024-09-01,24.58
ORD12631,289,2024-03-24,388.0
ORD12632,639,2024-11-29,753.69
ORD12633,206,2024-06-23,444.89
ORD12634,182,2025-02-27,747.72
ORD12635,567,2024-01-21,762.42
ORD12636,815,2024-09-09,68.66
ORD12637,674,2024-01-16,754.39
ORD12638,614,2025-01-21,145.94
ORD12639,362,2024-07-31,50.09
ORD12640,582,2023-08-31,158.65
ORD12641,636,2023-10-06,363.91
ORD12642,946,2024-08-14,342.43
ORD12643,338,2024-09-26,44.95
ORD12644,379,2025-03-23,15.81
ORD12645,718,2024-04-08,179.61
ORD12646,245,2023-07-28,989.4
ORD12647,928,2025-05-01,704.64
ORD12648,978,2024-05-10,440.6
ORD12649,837,2024-04-25,614.47
ORD12650,89,2024-04-18,309.73
ORD12651,800,2025-05-14,762.0
ORD12652,241,2023-09-02,252.74
ORD12653,479,2024-10-17,381.42
ORD12654,904,2024-12-24,446.22
ORD12655,356,2024-02-22,616.92
ORD12656,274,2023-10-03,634.07
ORD12657,406,2023-11-06,51.25
ORD12658,363,2024-02-02,979.36
ORD12659,116,2024-11-06,293.69
ORD12660,469,2025-04-19,446.46
ORD12661,240,2023-12-17,849.21
ORD12662,566,2023-11-01,770.64
ORD12663,80,2025-01-26,105.43
ORD12664,53,2024-03-26,371.18
ORD12665,221,2024-10-04,503.35
ORD12666,237,2023-09-18,566.28
ORD12667,755,2025-03-20,713.18
ORD12668,340,2024-03-10,530.92
ORD12669,142,2024-05-03,269.54
ORD12670,743,2023-11-18,122.88
ORD12671,351,2024-12-13,174.98
ORD12672,321,2024-05-12,676.95
ORD12673,621,2025-02-24,431.13
ORD12674,93,2025-04-04,768.8
ORD12675,94,2023-09-12,936.95
ORD12676,995,2025-06-25,250.07
ORD12677,305,2024-02-27,610.03
ORD12678,935,2023-09-02,958.03
ORD12679,86,2023-09-29,54.0
ORD12680,268,2025-05-16,906.82
ORD12681,402,2024-08-24,20.8
ORD12682,937,2024-11-16,500.22
ORD12683,975,2024-03-03,614.6
ORD12684,11,2024-02-15,433.77
ORD12685,10,2024-09-11,436.15
ORD12686,980,2024-10-19,93.66
ORD12687,290,2024-07-09,297.43
ORD12688,433,2023-10-13,907.36
ORD12689,896,2023-09-25,700.15
ORD12690,64,2024-05-09,267.72
ORD12691,356,2025-04-17,973.7
ORD12692,420,2024-08-16,736.21
ORD12693,145,2024-05-19,588.89
ORD12694,140,2025-02-14,936.98
ORD12695,245,2024-09-01,960.25
ORD12696,244,2025-04-15,832.9
ORD12697,678,2024-12-08,885.39
ORD12698,459,2024-12-10,941.0
ORD12699,447,2024-10-02,924.0
ORD12700,934,2025-05-09,822.26
ORD12701,393,2023-10-16,205.85
ORD12702,453,2024-04-10,365.81
ORD12703,411,2025-05-08,249.75
ORD12704,290,2025-04-14,445.71
ORD12705,304,2023-09-05,207.7
ORD12706,124,2024-04-10,244.71
ORD12707,435,2025-04-16,339.66
ORD12708,87,2024-07-21,247.89
ORD12709,597,2025-01-06,555.05
ORD12710,161,2024-07-28,381.97
ORD12711,816,2023-12-25,692.36
ORD12712,646,2023-10-25,274.13
ORD12713,314,2024-09-08,497.62
ORD12714,674,2023-10-03,712.59
ORD12715,619,2025-07-06,994.34
ORD12716,905,2025-01-17,960.54
ORD12717,787,2024-09-15,684.34
ORD12718,449,2023-08-25,231.43
ORD12719,398,2024-09-14,217.81
ORD12720,373,2023-11-09,921.93
ORD12721,352,2024-10-12,594.55
ORD12722,587,2023-11-07,322.2
ORD12723,288,2023-11-08,247.6
ORD12724,958,2024-12-25,224.69
ORD12725,24,2025-03-24,645.13
ORD12726,623,2024-01-13,835.07
ORD12727,795,2024-06-07,41.61
ORD12728,275,2024-06-08,316.87
ORD12729,736,2023-08-06,500.85
ORD12730,862,2024-09-20,230.4
ORD12731,363,2025-06-02,768.67
ORD12732,401,2024-05-01,808.67
ORD12733,725,2023-08-30,634.51
ORD12734,1000,2024-10-27,178.18
ORD12735,18,2025-07-04,979.49
ORD12736,712,2024-12-15,220.05
ORD12737,186,2024-10-11,259.78
ORD12738,938,2025-02-18,357.76
ORD12739,789,2024-01-22,782.61
ORD12740,837,2024-10-04,377.12
ORD12741,404,2024-12-09,781.93
ORD12742,168,2024-06-10,190.43
ORD12743,528,2024-03-26,48.45
ORD12744,855,2023-10-28,976.66
ORD12745,133,2024-06-19,65.5
ORD12746,708,2023-12-04,37.05
ORD12747,435,2024-03-03,98.28
ORD12748,654,2024-03-05,789.95
ORD12749,919,2025-06-28,199.12
ORD12750,849,2025-06-19,516.3
ORD12751,202,2024-04-02,413.04
ORD12752,542,2025-01-08,719.99
ORD12753,277,2025-04-10,502.79
ORD12754,418,2024-07-11,825.07
ORD12755,860,2024-03-19,278.18
ORD12756,726,2025-01-07,904.9
ORD12757,884,2023-08-29,417.1
ORD12758,14,2025-02-26,444.63
ORD12759,291,2024-09-07,387.56
ORD12760,416,2025-04-16,675.01
ORD12761,195,2024-05-22,980.43
ORD12762,902,2024-03-18,797.9
ORD12763,475,2025-06-01,418.68
ORD12764,683,2023-11-11,532.94
ORD12765,889,2025-05-03,191.82
ORD12766,327,2024-02-19,616.16
ORD12767,883,2023-12-09,372.44
ORD12768,312,2025-06-09,231.8
ORD12769,760,2024-03-16,676.19
ORD12770,670,2024-12-12,691.87
ORD12771,546,2024-09-19,730.07
ORD12772,604,2024-06-22,289.36
ORD12773,692,2024-04-13,141.19
ORD12774,639,2025-04-25,24.0
ORD12775,803,2025-01-11,228.99
ORD12776,953,2025-01-30,493.37
ORD12777,531,2024-03-07,232.13
ORD12778,737,2024-01-12,886.78
ORD12779,754,2024-09-28,143.04
ORD12780,364,2023-10-16,102.96
ORD12781,457,2025-07-07,963.42
ORD12782,29,2023-07-22,103.96
ORD12783,834,2023-09-23,693.07
ORD12784,38,2024-04-14,946.41
ORD12785,350,2023-12-25,439.74
ORD12786,629,2024-03-14,524.23
ORD12787,559,2025-04-29,365.21
ORD12788,781,2024-09-07,510.83
ORD12789,550,2024-02-06,792.0
ORD12790,540,2024-11-10,829.14
ORD12791,623,2023-09-17,967.11
ORD12792,32,2025-01-07,805.3
ORD12793,868,2024-11-05,758.21
ORD12794,720,2023-08-05,247.41
ORD12795,948,2023-10-23,293.92
ORD12796,61,2024-04-20,690.23
ORD12797,266,2024-07-22,428.28
ORD12798,102,2025-02-09,323.76
ORD12799,841,2023-12-07,315.05
ORD12800,214,2024-07-24,133.68
ORD12801,920,2024-10-01,361.41
ORD12802,901,2025-03-03,587.38
ORD12803,876,2024-08-29,872.92
ORD12804,236,2024-03-10,995.86
ORD12805,939,2024-10-27,250.81
ORD12806,6,2023-08-06,372.25
ORD12807,3,2025-05-17,517.69
ORD12808,114,2023-08-09,59.27
ORD12809,522,2025-04-08,813.58
ORD12810,179,2024-08-21,983.5
ORD12811,61,2023-12-20,513.32
ORD12812,996,2024-04-21,510.0
ORD12813,550,2025-05-16,972.64
ORD12814,952,2024-08-03,454.77
ORD12815,790,2023-08-18,448.19
ORD12816,968,2025-05-28,914.16
ORD12817,277,2024-12-14,422.31
ORD12818,528,2024-04-13,982.61
ORD12819,721,2025-04-28,936.15
ORD12820,358,2023-07-24,621.32
ORD12821,614,2025-01-14,155.68
ORD12822,296,2025-03-07,158.01
ORD12823,135,2024-01-02,582.42
ORD12824,773,2024-04-28,975.16
ORD12825,71,2025-04-04,771.9
ORD12826,358,2023-12-17,780.67
ORD12827,570,2025-03-19,123.83
ORD12828,206,2024-10-16,628.35
ORD12829,495,2024-11-19,465.78
ORD12830,687,2024-10-29,163.28
ORD12831,946,2024-11-08,298.39
ORD12832,493,2025-04-25,510.07
ORD12833,219,2025-05-04,707.91
ORD12834,529,2024-05-31,959.17
ORD12835,343,2024-10-16,889.67
ORD12836,352,2024-07-31,420.65
ORD12837,931,2025-03-13,157.21
ORD12838,315,2024-05-30,261.96
ORD12839,467,2025-01-28,667.35
ORD12840,457,2024-01-04,343.3
ORD12841,989,2024-03-24,144.24
ORD12842,352,2024-09-20,170.93
ORD12843,617,2025-07-01,886.31
ORD12844,174,2023-12-28,423.27
ORD12845,816,2024-08-09,444.75
ORD12846,662,2023-11-11,905.78
ORD12847,515,2023-10-31,85.51
ORD12848,923,2024-05-14,155.6
ORD12849,432,2024-03-24,989.37
ORD12850,24,2025-05-09,62.45
ORD12851,368,2023-10-28,460.58
ORD12852,19,2024-03-15,130.53
ORD12853,723,2024-11-27,471.51
ORD12854,221,2024-07-21,406.38
ORD12855,500,2024-08-14,838.08
ORD12856,257,2024-06-27,219.72
ORD12857,480,2024-05-15,172.5
ORD12858,144,2023-10-17,828.02
ORD12859,864,2024-06-17,553.6
ORD12860,810,2024-06-16,327.23
ORD12861,539,2025-05-22,757.12
ORD12862,43,2025-01-18,911.97
ORD12863,380,2024-11-04,877.03
ORD12864,936,2023-08-14,382.29
ORD12865,513,2023-12-15,439.93
ORD12866,943,2025-04-25,835.52
ORD12867,6,2024-03-22,326.67
ORD12868,776,2024-04-18,726.71
ORD12869,750,2023-07-26,328.92
ORD12870,122,2024-04-26,628.1
ORD12871,750,2024-06-30,688.59
ORD12872,130,2025-03-19,319.64
ORD12873,163,2024-10-20,674.93
ORD12874,75,2024-09-30,511.02
ORD12875,609,2024-03-04,910.87
ORD12876,993,2023-09-13,960.37
ORD12877,60,2023-07-27,653.26
ORD12878,727,2024-07-24,294.48
ORD12879,508,2023-10-23,168.82
ORD12880,215,2024-12-11,584.98
ORD12881,193,2023-08-12,230.28
ORD12882,908,2025-03-19,819.97
ORD12883,667,2023-11-07,745.01
ORD12884,680,2023-10-11,383.4
ORD12885,269,2023-12-21,99.97
ORD12886,243,2025-04-22,435.88
ORD12887,479,2023-09-12,446.44
ORD12888,820,2024-03-08,246.78
ORD12889,996,2024-09-09,696.76
ORD12890,193,2025-03-21,92.56
ORD12891,109,2024-02-14,935.22
ORD12892,398,2025-02-22,958.3
ORD12893,90,2023-07-21,355.85
ORD12894,837,2023-10-03,562.12
ORD12895,616,2025-05-23,840.97
ORD12896,73,2024-07-22,758.57
ORD12897,350,2023-08-24,84.76
ORD12898,255,2024-11-30,419.89
ORD12899,773,2024-09-07,58.74
ORD12900,119,2025-05-09,582.52
ORD12901,491,2025-06-25,170.87
ORD12902,997,2024-12-23,56.37
ORD12903,993,2025-03-04,715.7
ORD12904,761,2024-07-31,795.37
ORD12905,576,2024-07-28,656.74
ORD12906,64,2023-10-18,490.68
ORD12907,364,2024-08-19,19.81
ORD12908,390,2024-02-26,842.15
ORD12909,197,2025-02-14,490.82
ORD12910,148,2023-11-24,964.51
ORD12911,437,2024-11-16,688.32
ORD12912,362,2023-08-12,85.92
ORD12913,493,2024-09-12,267.13
ORD12914,951,2025-07-08,449.06
ORD12915,390,2024-02-04,885.43
ORD12916,691,2023-12-27,327.08
ORD12917,488,2025-04-17,743.75
ORD12918,404,2024-01-29,334.46
ORD12919,268,2024-04-06,895.6
ORD12920,742,2023-09-22,128.41
ORD12921,177,2024-08-21,417.39
ORD12922,552,2023-08-10,993.3
ORD12923,935,2024-07-04,52.37
ORD12924,25,2025-02-04,365.55
ORD12925,344,2024-05-11,372.31
ORD12926,671,2024-11-13,963.39
ORD12927,959,2024-04-21,163.7
ORD12928,985,2024-02-08,90.01
ORD12929,16,2024-10-20,228.47
ORD12930,306,2024-04-27,599.47
ORD12931,736,2023-10-13,722.46
ORD12932,876,2024-08-17,675.04
ORD12933,455,2023-11-09,293.98
ORD12934,413,2024-05-18,964.57
ORD12935,727,2023-08-01,827.96
ORD12936,481,2024-10-25,481.63
ORD12937,827,2024-08-08,528.7
ORD12938,64,2024-08-12,373.67
ORD12939,789,2023-08-30,309.46
